facilityId,recordId,serialNumber,serviceDesc,pe,peDesc,category,description,county,agency,programIdentifier,siteAddress,city,st,zip,latitude,longitude,activityDate,01a,01b,01c,01d,01e,01f,02a,02b,02c,02d,02e,02f,02g,03a,03b,03c,03d,03e,03f,03g,04a,04b,04c,05a,05b,05c,05d,06a,06b,06c,07a,07b,07c,08a,08b,08c,totalCritical,numberOfFbiCritical,09a,09b,10a,I0b,10c,11a,11b,11c,12a,12b,12c,12d,13a,13b,13c,14a,14b,14c,14d,14e,14f,14g,14h,14i,15a,15b,totalNonCritical
FA0010409,PR0011664,DAPMKEJ0W,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,NY Bagel Cafe and Deli,9555 E Arapahoe Rd Ste 16,Greenwood Village,CO,80112-3642,39.59575,-104.87812,11/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
FA0002742,PR0010757,DA33RWGP7,"Inspection, Routine",1225,"Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Arapahoe,Tri-County Health Department,Europa,13728 E Quincy Ave,Aurora,CO,80015,39.638435,-104.828339,11/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
FA0007226,PR0006899,DAY5UZCA1,"Inspection, Routine",1225,"Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Arapahoe,Tri-County Health Department,Carniceria Dariana,12028 E Mississippi Ave Unit B,Aurora,CO,80012,39.696476,-104.84903,11/05/2018 12:00:00 AM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
FA0002190,PR0000598,DAEYO8P4L,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Douglas,Tri-County Health Department,Northridge Elementary,555 Southpark Rd,Highlands Ranch,CO,80126,39.55145401,-104.9836992,11/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0009773,PR0010520,DA0215353,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Your Pie,14342 Lincoln St,Thornton,CO,80023,,,11/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0001409,PR0000608,DACSEWWEN,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,Sunrise Elementary,4050 S Genoa Way,Aurora,CO,80013,39.643761,-104.758331,11/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0003669,PR0011648,DAMG0LFCG,"Inspection, First Operational",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Extra Point Bar and Grill,4050 E 100th Ave # A,Thornton,CO,80229,39.785191,-104.904335,11/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0005031,PR0001878,DAIFQ2KGJ,"Inspection, Routine",1265,"Grocery Store w/ Deli (>15,000 sq. ft.)",Med Risk (3),Food - Grocery,Douglas,Tri-County Health Department,Safeway Store 1877,880 S Perry St,Castle Rock,CO,80104,39.36123532,-104.8609351,11/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6
FA0002761,PR0004216,DA0QDS3FM,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Very Low Risk (1),Food - Institutions,Arapahoe,Tri-County Health Department,Global Village Academy East Campus,403 S Airport Blvd Unit A,Aurora,CO,80017,39.710335,-104.791328,11/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0000976,PR0011712,DASYO1K0V,"Inspection, First Operational",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Rusty Tapp Colorado BBQ and Catering,311 E County Line Rd,Littleton,CO,80122,39.566212,-104.984375,11/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010445,PR0011747,DA2O40DJX,"Inspection, First Operational",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Eclectic Elegance Events,8990 York St,Thornton,CO,80229,39.85795,-104.9576,11/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010424,PR0011698,DAMXJMD9U,"Inspection, First Operational",1225,"Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Compark Convenience,15305 Compark Blvd,Parker,CO,80112,,,11/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0000954,PR0011359,DACLMINEQ,"Inspection, Critical Item",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Panera Bread 3064,9579 S University Blvd,Highlands Ranch,CO,80126,39.54278685,-104.9402142,11/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0008104,PR0011042,DAADFA09D,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Paragon Dining Services,7100 E Belleview Ave,Greenwood Village,CO,80111,,,08/13/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FA0004298,PR0002015,DANNN09GL,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Noodles and Company,11153 S Parker Rd,Parker,CO,80134,39.51180514,-104.7641354,11/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7
FA0000129,PR0002335,DA0215391,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Adams,Tri-County Health Department,Shadow Ridge Middle School,12551 Holly St,Thornton,CO,80241,39.899769,-105.034653,11/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
FA0004448,PR0008520,DAQEEYMNY,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Wendys,1255 S Havana St,Aurora,CO,80012,39.693943,-104.86599,11/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
FA0004339,PR0003980,DAZH1RUYC,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Pizza Hut 4826,1086 S Sable Blvd,Aurora,CO,80012,39.697166,-104.819145,11/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5
FA0006453,PR0009373,DAE0TEAW1,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),High Risk (4),Food - Restaurants,Douglas,Tri-County Health Department,Yutaka Japanese Bistro,11411 S Twenty Mile Rd Ste 105,Parker,CO,80134,39.51038322,-104.7682052,11/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010259,PR0011446,DA0215445,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Asian Island Sushi and Grill,16566 Washington St,Thornton,CO,80023-8964,39.99601879,-104.9774866,11/06/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
FA0004665,PR0011082,DA7HPOPX2,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Papa Johns Pizza 1057,9245 S Broadway Unit 400,Highlands Ranch,CO,80129,39.54793494,-104.9920855,11/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5
FA0008453,PR0008500,DALJLUV27,"Inspection, Critical Item",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Kneaders Bakery & Cafe of Castle Rock,826 New  Memphis Ct,Castle Rock,CO,80109,39.41316314,-104.8719189,11/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0004873,PR0003491,DA0215411,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,KFC A and W,1551 S Havana St,Aurora,CO,80012,39.688198,-104.866013,11/06/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7
FA0000502,PR0009744,DA0215381,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Institutions,Adams,Tri-County Health Department,Center for Detox Treatment at Community Reach Cntr,7373 Birch St,Commerce City,CO,80022,39.861801,-104.9991,11/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0001482,PR0003375,DAE7P4VRD,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Chipotle Mexican Grill,5699 S Broadway,Littleton,CO,80121,39.613338,-104.988197,11/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0005740,PR0000153,DASKPXV1T,"Inspection, Routine",1065,Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Texas Roadhouse,11205 S Parker Rd,Parker,CO,80134,39.5115226,-104.7640867,11/06/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
FA0003896,PR0004887,DAZFW9YCF,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Lunch Wired,12201 E Arapahoe Rd Unit C3,Centennial,CO,80112,39.595203,-104.846733,11/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
FA0002603,PR0011395,DAHUBLA6G,"Inspection, Routine",1007,"Limited Food Service (convenience, other)",Very Low Risk (1),Food - Other,Adams,Tri-County Health Department,Shop and Save,7191 Quebec St,Commerce City,CO,80022,39.945408,-104.940102,11/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FA0004428,PR0004994,DAJSYUKH4,"Inspection, Routine",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,St Joseph Ministry Center,18000 E Arapahoe Rd,Foxfield,CO,80016,39.594852,-104.780357,11/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
FA0004819,PR0000727,DATHQEVYF,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,Regis Jesuit High School Girls Division,6300 S Lewiston Way,Aurora,CO,80016,39.60243232,-104.8055475,11/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
FA0003696,PR0007953,DA85P0RSC,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,South Philly Cheese Steaks,1400 E Hampden Ave Ste 1,Cherry Hills Village,CO,80113,39.653091,-104.97113,11/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,8
FA0006384,PR0006044,DA0I05AD0,"Inspection, Routine",1085,"Grocery Store (0 - 15,000 sq. ft.)",Low Risk (2),Food - Grocery,Arapahoe,Tri-County Health Department,World Food Bazaar,242 Havana St Unit C,Aurora,CO,80010,39.719742,-104.865875,11/07/2018 12:00:00 AM,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,4,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
FA0008053,PR0007837,DATXCOS5J,"Inspection, Routine",1065,Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Tedz Place,5271 E 52nd Ave,Commerce City,CO,80022,39.833286,-105.006042,11/07/2018 12:00:00 AM,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,11
FA0008921,PR0009311,DAXDLD3YN,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,Hope at Action Learning Academy Primary,445 S Lansing St,Aurora,CO,80012,39.7094841,-104.8583298,11/07/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0004315,PR0003178,DAY1HDCFO,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Codys Cafe and Bar,10203 E Iliff Ave,Denver,CO,80231,39.674816,-104.868484,11/07/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0001494,PR0000307,DARBPPLVZ,"Inspection, Routine",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Chipotle Mexican Grill 719,18320 Cottonwood Dr Ste A,Parker,CO,80138,39.558678,-104.777481,11/07/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
FA0008821,PR0009137,DAEXG05JL,"Inspection, Critical Item",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Corafayes Cafe,16251 E Colfax Ave,Aurora,CO,80011,39.74085999,-104.7989197,11/07/2018 12:00:00 AM,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0007810,PR0010479,DA3OTJU24,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,New Nagoya Hibachi Express,10761 E Alameda Ave Unit B,Aurora,CO,80012,39.711189,-104.862999,11/08/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FA0001087,PR0005723,DAIMSLM7T,"Inspection, Routine",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Crave Real Burgers,9344 Dorchester St # 101,Highlands Ranch,CO,80129,,,11/07/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6
FA0009733,PR0010465,DAV21ARJC,"Inspection, Routine",1065,Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Red Robin Gourmet Burgers and Brews,2021 Prairie Center Pkwy,Brighton,CO,80601,,,11/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
FA0002791,PR0006113,DANBHQXI0,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),High Risk (4),Food - Restaurants,Douglas,Tri-County Health Department,Golf Club at Ravenna,8250 Palladio Ct # A,Littleton,CO,80125,,,11/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0005643,PR0010673,DAC8QITEV,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Taco Bell 33874,2121 Prairie Center Pkwy,Brighton,CO,80601,39.943012,-104.93869,11/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
FA0004825,PR0011345,DAXAKJKKP,"Inspection, Critical Item",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Mc Donalds - Belleview 11360,5090 S Quebec St,Denver,CO,80237,39.62431,-104.903893,11/07/2018 12:00:00 AM,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0004894,PR0003929,DA0215513,"Inspection, Critical Item",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Black Eyed Pea,5180 S Broadway,Englewood,CO,80113,39.622234,-104.987915,11/08/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0001365,PR0000559,DA0IZAZ5R,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,Eastridge Elementary,11777 E Wesley Ave,Aurora,CO,80014,39.672516,-104.851852,08/24/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0008878,PR0009240,DA0L7K7H3,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Low Risk (2),Food - Restaurants,Arapahoe,Tri-County Health Department,Pieology,12073 E Arapahoe Rd,Centennial,CO,80112,39.59556198,-104.8487625,11/07/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FA0002073,PR0001040,DA5DV1Q8S,"Inspection, Routine",1265,"Grocery Store w/ Deli (>15,000 sq. ft.)",Med Risk (3),Food - Grocery,Arapahoe,Tri-County Health Department,King Soopers 14,655 Peoria St,Aurora,CO,80011,39.726414,-104.847275,11/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,8
FA0003692,PR0004681,DA8S176VV,"Inspection, Routine",1065,Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Ajuua,14150 E Iliff Ave,Aurora,CO,80014,39.674713,-104.823273,11/08/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,6
FA0004085,PR0002319,DABKN8SNR,"Inspection, Routine",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,John Hollys Asian Bistro,9232 Park Meadows Dr,Lone Tree,CO,80124,39.5543785,-104.8815022,11/08/2018 12:00:00 AM,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,4,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,15
